Time(s),MeasuredVoltage(V),Current(A),Capacitance(F)
0.384,0,-1.12708699283717e-06,0
0.385,0,-7.17627142652169e-06,0
0.386,0,-5.99273537471071e-06,0
0.387,0,5.8246520613276e-07,0
0.388,0,2.94953753755807e-06,0
0.389,0,9.11225248275355e-07,0
0.39,0,2.68652949751829e-06,0
0.391,0,2.16051341985207e-06,0
0.392,0,2.62077748763407e-06,0
0.393,0,1.30573730050066e-06,0
0.394,0,2.75228150745279e-06,0
0.395,0,6.03988206842446e-06,0
0.396,0,5.64536999444464e-06,0
0.397,0,-9.9558297873169e-07,0
0.398,0,-3.09964718047481e-06,0
0.399,0,-1.3900950204489e-06,0
0.4,0,-2.90239116372903e-06,0
0.401,0,-2.37637511688291e-06,0
0.402,0,-2.70513514653524e-06,0
0.403,0,-1.85035906684787e-06,0
0.404,0,-2.57363113482374e-06,0
0.405,0,-7.30777543129e-06,0
0.406,0,-6.58450340261873e-06,0
0.407,0,5.8246520613276e-07,0
0.408,0,3.01528954769377e-06,0
0.409,0,9.11225248275355e-07,0
0.41,0,2.02900940093803e-06,0
0.411,0,1.10848127416237e-06,0
0.412,0,2.02900940093803e-06,0
0.413,0,7.79721231267982e-07,0
0.414,0,3.08104155787979e-06,0
0.415,0,6.5001461570362e-06,0
0.416,0,6.10563408093146e-06,0
0.417,0,-7.32574949921261e-07,0
0.418,0,-3.03389517494265e-06,0
0.419,0,-1.3900950204489e-06,0
0.42,0,-3.69141522802567e-06,0
0.421,0,-2.1133670922642e-06,0
0.422,0,-3.03389517494265e-06,0
0.423,0,-4.69566920311215e-07,0
0.424,0,-2.37637511688291e-06,0
0.425,0,-6.25574338760901e-06,0
0.426,0,-6.51875139971569e-06,0
0.427,0,1.87953157214726e-07,0
0.428,0,1.83175337294363e-06,0
0.429,0,8.45473239746608e-07,0
0.43,0,2.35776944859995e-06,0
0.431,0,2.42352145828308e-06,0
0.432,0,2.81803351743758e-06,0
0.433,0,2.09476141036993e-06,0
0.434,0,3.21254557840281e-06,0
0.435,0,6.36864213146549e-06,0
0.436,0,5.51386597018919e-06,0
0.437,0,-1.0613349858094e-06,0
0.438,0,-3.23115119138984e-06,0
0.439,0,-1.52159903395524e-06,0
0.44,0,-2.90239116372903e-06,0
0.441,0,-1.91611107327674e-06,0
0.442,0,-2.44212712291301e-06,0
0.443,0,-9.29830971604029e-07,0
0.444,0,-3.1653991859572e-06,0
0.445,0,-7.96529545216973e-06,0
0.446,0,-7.17627142652169e-06,0
0.447,0,4.50961189626431e-07,0
0.448,0,2.81803351743758e-06,0
0.449,0,1.5029933272904e-06,0
0.45,0,2.88378552747267e-06,0
0.451,0,2.09476141036993e-06,0
0.452,0,2.16051341985207e-06,0
0.453,0,1.04272926548323e-06,0
0.454,0,2.81803351743758e-06,0
0.455,0,6.36864213146549e-06,0
0.456,0,5.7768740189023e-06,0
0.457,0,-1.78460706036911e-06,0
0.458,0,-3.49415921262297e-06,0
0.459,0,-2.50787912889328e-06,0
0.46,0,-3.42840720738929e-06,0
0.461,0,-4.28318327155023e-06,0
0.462,0,-2.63938314070439e-06,0
0.463,0,-1.52159903395524e-06,0
0.464,0,-1.78460706036911e-06,0
0.465,0,-6.32149539070988e-06,0
0.466,0,-5.33521533899924e-06,0
0.467,0,1.30573730050066e-06,0
0.468,0,3.34404959912716e-06,0
0.469,0,1.17423328289164e-06,0
0.47,0,2.68652949751829e-06,0
0.471,0,2.02900940093803e-06,0
0.472,0,2.62077748763407e-06,0
0.473,0,1.17423328289164e-06,0
0.474,0,3.47555362005289e-06,0
0.475,0,6.5001461570362e-06,0
0.476,0,5.64536999444464e-06,0
0.477,0,-2.0476150859849e-06,0
0.478,0,-4.54619128960322e-06,0
0.479,0,-2.37637511688291e-06,0
0.48,0,-3.8229192380456e-06,0
0.481,0,-2.44212712291301e-06,0
0.482,0,-1.91611107327674e-06,0
0.483,0,-4.03814912783718e-07,0
0.484,0,-1.71885505384048e-06,0
0.485,0,-6.45299939676321e-06,0
0.486,0,-6.32149539070988e-06,0
0.487,0,7.79721231267982e-07,0
0.488,0,2.88378552747267e-06,0
0.489,0,8.45473239746608e-07,0
0.49,0,2.42352145828308e-06,0
