Time(s),MeasuredVoltage(V),Current(A),Capacitance(F)
0.61,0,4.50961189626431e-07,0
0.611,0,9.11225248275355e-07,0
0.612,0,-8.64078964426401e-07,0
0.613,0,-2.06558889901171e-07,0
0.614,0,-1.98186307965575e-06,0
0.615,0,2.02900940093803e-06,0
0.616,0,5.97413005596805e-06,0
0.617,0,3.93581769487954e-06,0
0.618,0,-4.48043928516443e-06,0
0.619,0,-2.63938314070439e-06,0
0.62,0,-7.32574949921261e-07,0
0.621,0,-1.52159903395524e-06,0
0.622,0,-9.30286656841139e-09,0
0.623,0,3.85209181448393e-07,0
0.624,0,2.94953753755807e-06,0
0.625,0,-1.25859100674289e-06,0
0.626,0,-7.17627142652169e-06,0
0.627,0,-4.28318327155023e-06,0
0.628,0,3.47555362005289e-06,0
0.629,0,1.3714893093804e-06,0
0.63,0,-7.32574949921261e-07,0
0.631,0,9.11225248275355e-07,0
0.632,0,-4.03814912783718e-07,0
0.633,0,2.53705165242546e-07,0
0.634,0,-2.96814316936073e-06,0
0.635,0,1.56874533632066e-06,0
0.636,0,5.38236194613593e-06,0
0.637,0,3.60705764118005e-06,0
0.638,0,-4.87495131105283e-06,0
0.639,0,-1.85035906684787e-06,0
0.64,0,-7.505487439603e-08,0
0.641,0,-9.9558297873169e-07,0
0.642,0,-2.06558889901171e-07,0
0.643,0,-1.40806882173616e-07,0
0.644,0,2.55502547780013e-06,0
0.645,0,-1.32434301362085e-06,0
0.646,0,-6.91326341639232e-06,0
0.647,0,-4.02017525270278e-06,0
0.648,0,3.87006568403886e-06,0
0.649,0,1.76600136371259e-06,0
0.65,0,-6.66822942593726e-07,0
0.651,0,8.45473239746608e-07,0
0.652,0,-8.64078964426401e-07,0
0.653,0,-1.40806882173616e-07,0
0.654,0,-2.90239116372903e-06,0
0.655,0,2.22626542938445e-06,0
0.656,0,6.43439414422554e-06,0
0.657,0,4.92209786354088e-06,0
0.658,0,-4.21743126691286e-06,0
0.659,0,-1.91611107327674e-06,0
0.66,0,-3.38062905206216e-07,0
0.661,0,-1.25859100674289e-06,0
0.662,0,-5.35318927788714e-07,0
0.663,0,-7.32574949921261e-07,0
0.664,0,2.55502547780013e-06,0
0.665,0,-1.32434301362085e-06,0
0.666,0,-7.04476742155581e-06,0
0.667,0,-4.87495131105283e-06,0
0.668,0,3.7385616625087e-06,0
0.669,0,9.11225248275355e-07,0
0.67,0,-3.38062905206216e-07,0
0.671,0,7.79721231267982e-07,0
0.672,0,1.22201149236961e-07,0
0.673,0,1.87953157214726e-07,0
0.674,0,-2.17911909849363e-06,0
0.675,0,2.02900940093803e-06,0
0.676,0,6.36864213146549e-06,0
0.677,0,3.67280965181919e-06,0
0.678,0,-4.48043928516443e-06,0
0.679,0,-2.24487110467323e-06,0
0.68,0,5.64491413092505e-08,0
0.681,0,-1.85035906684787e-06,0
0.682,0,5.64491413092505e-08,0
0.683,0,-2.06558889901171e-07,0
0.684,0,2.81803351743758e-06,0
0.685,0,-2.63938314070439e-06,0
0.686,0,-7.70228744441001e-06,0
0.687,0,-4.48043928516443e-06,0
0.688,0,3.93581769487954e-06,0
0.689,0,1.3714893093804e-06,0
0.69,0,1.22201149236961e-07,0
0.691,0,1.04272926548323e-06,0
0.692,0,2.53705165242546e-07,0
0.693,0,-2.06558889901171e-07,0
0.694,0,-2.63938314070439e-06,0
0.695,0,1.76600136371259e-06,0
0.696,0,6.17138609348906e-06,0
0.697,0,2.88378552747267e-06,0
0.698,0,-4.80919930686213e-06,0
0.699,0,-2.24487110467323e-06,0
0.7,0,-1.40806882173616e-07,0
0.701,0,-1.78460706036911e-06,0
0.702,0,-8.64078964426401e-07,0
0.703,0,-6.01070935216213e-07,0
0.704,0,3.54130563059129e-06,0
0.705,0,-1.58735104063354e-06,0
0.706,0,-6.65025540547231e-06,0
0.707,0,-3.23115119138984e-06,0
0.708,0,5.18510591043498e-06,0
