Time(s),MeasuredVoltage(V),Current(A),Capacitance(F)
0.608,0,-1.40806882173616e-07,0
0.609,0,2.09476141036993e-06,0
0.61,0,9.11225248275355e-07,0
0.611,0,1.56874533632066e-06,0
0.612,0,7.79721231267982e-07,0
0.613,0,5.25085792228477e-06,0
0.614,0,7.22341830129659e-06,0
0.615,0,4.92209786354088e-06,0
0.616,0,-2.57363113482374e-06,0
0.617,0,-3.03389517494265e-06,0
0.618,0,-1.91611107327674e-06,0
0.619,0,-3.23115119138984e-06,0
0.62,0,-2.24487110467323e-06,0
0.621,0,-1.91611107327674e-06,0
0.622,0,3.19457173320437e-07,0
0.623,0,-4.34893527613794e-06,0
0.624,0,-8.16255145747165e-06,0
0.625,0,-6.65025540547231e-06,0
0.626,0,1.23998529167108e-06,0
0.627,0,1.76600136371259e-06,0
0.628,0,8.45473239746608e-07,0
0.629,0,3.27829758873981e-06,0
0.63,0,2.75228150745279e-06,0
0.631,0,2.29201743896708e-06,0
0.632,0,5.8246520613276e-07,0
0.633,0,4.72484182890045e-06,0
0.634,0,6.63165018280945e-06,0
0.635,0,4.65908981745459e-06,0
0.636,0,-2.83663915804755e-06,0
0.637,0,-2.63938314070439e-06,0
0.638,0,-9.29830971604029e-07,0
0.639,0,-3.1653991859572e-06,0
0.64,0,-2.1133670922642e-06,0
0.641,0,-2.0476150859849e-06,0
0.642,0,-4.03814912783718e-07,0
0.643,0,-4.08592725748915e-06,0
0.644,0,-6.51875139971569e-06,0
0.645,0,-4.80919930686213e-06,0
0.646,0,2.75228150745279e-06,0
0.647,0,2.09476141036993e-06,0
0.648,0,7.13969222839467e-07,0
0.649,0,2.55502547780013e-06,0
0.65,0,7.79721231267982e-07,0
0.651,0,1.23998529167108e-06,0
0.652,0,5.16713197854551e-07,0
0.653,0,4.19882573874628e-06,0
0.654,0,6.76315420878526e-06,0
0.655,0,5.84262603120697e-06,0
0.656,0,-3.03389517494265e-06,0
0.657,0,-3.62566322294116e-06,0
0.658,0,-2.96814316936073e-06,0
0.659,0,-4.15167926222584e-06,0
0.66,0,-2.50787912889328e-06,0
0.661,0,-2.24487110467323e-06,0
0.662,0,5.8246520613276e-07,0
0.663,0,-2.57363113482374e-06,0
0.664,0,-6.65025540547231e-06,0
0.665,0,-4.94070331519392e-06,0
0.666,0,3.01528954769377e-06,0
0.667,0,1.83175337294363e-06,0
0.668,0,5.8246520613276e-07,0
0.669,0,2.68652949751829e-06,0
0.67,0,1.63449734540111e-06,0
0.671,0,2.35776944859995e-06,0
0.672,0,2.53705165242546e-07,0
0.673,0,3.93581769487954e-06,0
0.674,0,6.03988206842446e-06,0
0.675,0,3.34404959912716e-06,0
0.676,0,-3.42840720738929e-06,0
0.677,0,-2.0476150859849e-06,0
0.678,0,-1.192838999815e-06,0
0.679,0,-2.70513514653524e-06,0
0.68,0,-1.45584702722703e-06,0
0.681,0,-1.0613349858094e-06,0
0.682,0,1.17423328289164e-06,0
0.683,0,-3.62566322294116e-06,0
0.684,0,-7.24202342893054e-06,0
0.685,0,-4.80919930686213e-06,0
0.686,0,1.89750538222488e-06,0
0.687,0,1.76600136371259e-06,0
0.688,0,1.3714893093804e-06,0
0.689,0,2.62077748763407e-06,0
0.69,0,1.23998529167108e-06,0
0.691,0,3.85209181448393e-07,0
0.692,0,-6.01070935216213e-07,0
0.693,0,4.39608177217576e-06,0
0.694,0,6.96041024812892e-06,0
0.695,0,4.85634585194359e-06,0
0.696,0,-1.3900950204489e-06,0
0.697,0,-1.85035906684787e-06,0
0.698,0,-8.64078964426401e-07,0
0.699,0,-2.77088715231629e-06,0
0.7,0,-2.44212712291301e-06,0
0.701,0,-1.98186307965575e-06,0
0.702,0,-3.38062905206216e-07,0
0.703,0,-4.48043928516443e-06,0
0.704,0,-7.63653544234674e-06,0
0.705,0,-5.8612313679646e-06,0
